,location,size,total_sqft,bath,price,bhk,price_per_sqft
7964,Yeshwanthpur,3,1855.0,3.0,140.0,3,7547.169811320755
7966,Yeshwanthpur,2,1165.0,2.0,85.0,2,7296.137339055794
7969,Yeshwanthpur,3,1825.0,3.0,145.0,3,7945.2054794520545
7971,Yeshwanthpur,1,994.0,2.0,54.67,1,5500.0
7972,Yeshwanthpur,1,650.0,1.0,40.0,1,6153.846153846154
7973,Yeshwanthpur,3,1855.0,3.0,140.0,3,7547.169811320755
7974,Yeshwanthpur,3,1500.0,3.0,100.0,3,6666.666666666667
7979,Yeshwanthpur,1,674.0,1.0,36.85,1,5467.359050445104
7981,Yeshwanthpur,1,672.0,1.0,36.85,1,5483.630952380952
7984,Yeshwanthpur,2,1195.0,2.0,100.0,2,8368.200836820084
7985,Yeshwanthpur,3,1692.0,3.0,108.0,3,6382.978723404255
7987,Yeshwanthpur,6,2500.0,5.0,185.0,6,7400.0
7992,Yeshwanthpur,3,1855.0,3.0,135.0,3,7277.628032345014
7993,Yeshwanthpur,3,1876.0,3.0,160.0,3,8528.784648187633
7995,other,3,2770.0,4.0,290.0,3,10469.314079422382
7998,other,1,600.0,1.0,38.0,1,6333.333333333333
8001,other,2,1500.0,2.0,185.0,2,12333.333333333334
8002,other,2,840.0,2.0,45.0,2,5357.142857142857
8003,other,3,4395.0,3.0,240.0,3,5460.750853242321
8004,other,2,845.0,2.0,55.0,2,6508.87573964497
8005,other,3,2511.0,3.0,205.0,3,8164.078056551175
8006,other,3,1660.0,2.0,105.0,3,6325.301204819277
8008,other,2,1200.0,2.0,65.0,2,5416.666666666667
8009,other,3,1200.0,3.0,90.0,3,7500.0
8013,other,2,782.0,2.0,55.68,2,7120.204603580562
8014,other,3,1800.0,3.0,120.0,3,6666.666666666667
8015,other,3,1413.0,2.0,75.0,3,5307.855626326964
8016,other,2,945.0,2.0,54.0,2,5714.285714285715
8017,other,3,1870.0,3.0,110.0,3,5882.35294117647
8018,other,3,1260.0,2.0,85.05,3,6750.0
8020,other,3,2795.0,4.0,235.0,3,8407.871198568873
8022,other,3,1904.0,3.0,150.0,3,7878.151260504202
8023,other,3,2000.0,3.0,175.0,3,8750.0
8026,other,3,1500.0,3.0,100.0,3,6666.666666666667
8028,other,3,1783.0,3.0,115.0,3,6449.8037016264725
8029,other,3,912.0,2.0,70.0,3,7675.438596491228
8032,other,3,1580.0,3.0,100.0,3,6329.113924050633
8033,other,3,1415.0,3.0,78.0,3,5512.367491166077
8035,other,3,2405.0,4.0,260.0,3,10810.81081081081
8036,other,2,1500.0,2.0,115.0,2,7666.666666666667
8041,other,2,1060.0,2.0,60.0,2,5660.377358490566
8042,other,8,2600.0,8.0,180.0,8,6923.076923076923
8044,other,2,1285.0,2.0,72.5,2,5642.023346303502
8045,other,3,4050.0,3.0,280.0,3,6913.580246913581
8048,other,2,1280.0,2.0,69.0,2,5390.625
8049,other,3,3045.0,3.0,170.0,3,5582.922824302134
8052,other,2,900.0,2.0,110.0,2,12222.222222222223
8057,other,3,1560.0,3.0,115.0,3,7371.794871794872
8060,other,4,1200.0,4.0,165.0,4,13750.0
8062,other,3,1645.0,3.0,95.0,3,5775.075987841945
8063,other,2,1200.0,2.0,79.0,2,6583.333333333333
8065,other,3,1350.0,2.0,140.0,3,10370.37037037037
8066,other,3,1800.0,3.0,150.0,3,8333.333333333334
8068,other,3,1762.0,3.0,125.0,3,7094.211123723042
8070,other,3,1200.0,3.0,90.0,3,7500.0
8071,other,3,2023.71,3.0,275.0,3,13588.903548433324
8077,other,3,2150.0,4.0,240.0,3,11162.790697674418
8080,other,4,3309.0,4.0,325.0,4,9821.698398307646
8081,other,11,5000.0,9.0,360.0,11,7200.0
8083,other,2,1150.0,2.0,126.0,2,10956.521739130434
8086,other,2,1200.0,2.0,74.0,2,6166.666666666667
8089,other,3,1753.0,3.0,120.0,3,6845.407872219053
8091,other,2,720.0,2.0,45.0,2,6250.0
8094,other,4,1200.0,3.0,165.0,4,13750.0
8095,other,1,700.0,1.0,41.0,1,5857.142857142857
8097,other,3,1595.0,3.0,115.0,3,7210.031347962383
8098,other,2,1353.0,2.0,110.0,2,8130.081300813008
8099,other,1,1200.0,2.0,85.0,1,7083.333333333333
8102,other,3,1325.0,2.0,90.0,3,6792.452830188679
8105,other,2,1056.0,2.0,80.0,2,7575.757575757576
8107,other,3,1600.0,3.0,86.0,3,5375.0
8109,other,3,1544.0,3.0,120.0,3,7772.020725388601
8110,other,2,1200.0,2.0,65.0,2,5416.666666666667
8111,other,1,540.0,1.0,36.0,1,6666.666666666667
8112,other,3,1578.0,3.0,180.0,3,11406.84410646388
8114,other,2,1600.0,2.0,115.0,2,7187.5
8115,other,1,416.0,1.0,18.5,1,4447.115384615385
8118,other,1,834.0,1.0,60.0,1,7194.244604316546
8119,other,3,1125.0,4.0,70.0,3,6222.222222222223
8120,other,4,3000.0,5.0,260.0,4,8666.666666666666
8121,other,6,2160.0,5.0,250.0,6,11574.074074074075
8123,other,1,469.0,1.0,25.0,1,5330.490405117271
8128,other,2,1630.0,2.0,200.0,2,12269.938650306749
8130,other,3,1200.0,2.0,70.0,3,5833.333333333333
8131,other,3,1350.0,3.0,77.0,3,5703.7037037037035
8132,other,4,4046.0,4.0,445.0,4,10998.517053880376
8133,other,3,1180.0,2.0,78.34,3,6638.983050847458
8134,other,2,1355.0,2.0,115.0,2,8487.084870848708
8135,other,1,600.0,1.0,50.0,1,8333.333333333334
8136,other,3,1875.0,3.0,165.0,3,8800.0
8137,other,2,600.0,2.0,55.0,2,9166.666666666666
8140,other,3,1750.0,3.0,120.0,3,6857.142857142857
8143,other,3,1092.0,2.0,98.5,3,9020.14652014652
8146,other,3,1855.0,3.0,225.0,3,12129.380053908355
8150,other,1,425.0,1.0,20.03,1,4712.941176470588
8152,other,1,600.0,1.0,60.0,1,10000.0
8153,other,2,1468.0,2.0,140.0,2,9536.784741144415
8154,other,4,4300.0,5.0,550.0,4,12790.697674418605
8156,other,2,775.0,2.0,55.0,2,7096.774193548387
8159,other,3,1352.0,3.0,135.0,3,9985.207100591717
8161,other,4,1200.0,3.0,95.0,4,7916.666666666667
8162,other,3,1976.0,3.0,184.0,3,9311.74089068826
8163,other,4,5500.0,4.0,600.0,4,10909.09090909091
8164,other,3,1200.0,3.0,95.0,3,7916.666666666667
8167,other,2,1180.0,2.0,69.0,2,5847.457627118644
8168,other,1,686.0,1.0,17.0,1,2478.134110787172
8170,other,4,1500.0,4.0,180.0,4,12000.0
8172,other,2,1282.0,2.0,87.0,2,6786.271450858035
8174,other,3,1500.0,2.0,95.0,3,6333.333333333333
8175,other,2,1300.0,1.0,115.0,2,8846.153846153846
8176,other,1,530.0,1.0,20.0,1,3773.5849056603774
8177,other,2,1350.0,2.0,80.0,2,5925.925925925926
8179,other,8,2400.0,6.0,125.0,8,5208.333333333333
8181,other,2,1141.0,2.0,62.0,2,5433.829973707274
8184,other,1,950.0,1.0,40.0,1,4210.526315789473
8191,other,3,1480.0,3.0,90.0,3,6081.081081081081
8192,other,3,1600.0,3.0,90.0,3,5625.0
8193,other,4,1200.0,4.0,135.0,4,11250.0
8195,other,3,1500.0,3.0,115.0,3,7666.666666666667
8196,other,3,1824.0,3.0,125.0,3,6853.070175438596
8197,other,1,750.0,1.0,56.25,1,7500.0
8204,other,4,6000.0,5.0,400.0,4,6666.666666666667
8205,other,3,2400.0,3.0,170.0,3,7083.333333333333
8207,other,3,1500.0,2.0,98.0,3,6533.333333333333
8208,other,3,3095.0,3.0,350.0,3,11308.562197092084
8210,other,1,1200.0,1.0,28.0,1,2333.3333333333335
8211,other,3,1500.0,3.0,100.0,3,6666.666666666667
8213,other,5,1560.0,5.0,145.0,5,9294.871794871795
8215,other,3,1560.0,3.0,188.0,3,12051.28205128205
8218,other,1,485.0,1.0,15.0,1,3092.783505154639
8224,other,3,1200.0,3.0,130.0,3,10833.333333333334
8225,other,2,1050.0,2.0,67.0,2,6380.952380952381
8226,other,3,1596.0,3.0,105.0,3,6578.9473684210525
8230,other,3,1200.0,3.0,85.0,3,7083.333333333333
8231,other,2,1132.0,2.0,67.0,2,5918.727915194347
8233,other,3,1515.0,3.0,88.0,3,5808.580858085808
8236,other,2,1380.0,2.0,80.0,2,5797.101449275362
8239,other,4,4346.0,5.0,500.0,4,11504.83202945237
8241,other,3,2200.0,3.0,187.0,3,8500.0
8242,other,3,3329.0,3.0,330.0,3,9912.886752778611
8243,other,4,3600.0,4.0,300.0,4,8333.333333333334
8244,other,4,3500.0,3.0,450.0,4,12857.142857142857
8246,other,2,1093.0,2.0,65.0,2,5946.935041171088
8248,other,3,1535.0,3.0,95.0,3,6188.9250814332245
8250,other,2,1100.0,2.0,62.7,2,5700.0
8253,other,3,2197.0,4.0,280.0,3,12744.651797906236
8255,other,2,1100.0,2.0,60.0,2,5454.545454545455
8256,other,4,1600.0,3.0,172.0,4,10750.0
8257,other,3,1450.0,2.0,85.0,3,5862.068965517241
8258,other,4,2000.0,3.0,166.0,4,8300.0
8262,other,3,1756.0,3.0,100.0,3,5694.760820045558
8263,other,3,1532.0,3.0,92.0,3,6005.221932114882
8264,other,3,1650.0,3.0,110.0,3,6666.666666666667
8265,other,2,1200.0,2.0,66.0,2,5500.0
8267,other,3,1525.0,2.0,122.0,3,8000.0
8271,other,4,2400.0,3.0,200.0,4,8333.333333333334
8272,other,2,1000.0,2.0,130.0,2,13000.0
8274,other,2,3040.0,1.0,180.0,2,5921.0526315789475
8276,other,3,1390.0,3.0,120.0,3,8633.093525179856
8278,other,2,1135.0,2.0,68.0,2,5991.1894273127755
8279,other,2,900.0,2.0,55.0,2,6111.111111111111
8283,other,3,2500.0,3.0,250.0,3,10000.0
8287,other,2,1269.72,2.0,68.0,2,5355.511451343603
8288,other,3,1168.0,3.0,70.0,3,5993.1506849315065
8290,other,4,2100.0,4.0,155.0,4,7380.952380952381
8292,other,3,1515.0,3.0,93.93,3,6200.0
8297,other,6,2700.0,4.0,214.0,6,7925.925925925926
8298,other,3,2000.0,3.0,210.0,3,10500.0
8299,other,5,2400.0,4.0,300.0,5,12500.0
8300,other,3,1760.0,3.0,176.0,3,10000.0
8301,other,1,595.0,1.0,42.0,1,7058.823529411765
8306,other,2,1170.0,2.0,86.0,2,7350.427350427351
8307,other,4,2200.0,4.0,235.0,4,10681.818181818182
8315,other,3,1650.0,3.0,175.0,3,10606.060606060606
8317,other,3,1670.0,3.0,91.86,3,5500.5988023952095
8321,other,3,1250.0,2.0,80.0,3,6400.0
8322,other,3,1650.0,4.0,160.0,3,9696.969696969696
8323,other,2,800.0,2.0,50.0,2,6250.0
8324,other,2,1225.0,2.0,150.0,2,12244.897959183674
8326,other,4,3675.0,4.0,367.0,4,9986.394557823129
8327,other,2,1200.0,2.0,150.0,2,12500.0
8330,other,2,1350.0,2.0,80.0,2,5925.925925925926
8332,other,3,1614.0,3.0,110.0,3,6815.365551425031
8333,other,2,1188.0,2.0,73.0,2,6144.781144781145
8334,other,3,1480.0,3.0,90.0,3,6081.081081081081
8335,other,2,680.0,2.0,42.0,2,6176.470588235294
8338,other,2,955.0,2.0,53.55,2,5607.3298429319375
8340,other,3,2479.13,3.0,215.0,3,8672.39717158842
8341,other,2,1100.0,2.0,106.0,2,9636.363636363636
8344,other,3,1925.0,3.0,120.0,3,6233.766233766234
8345,other,1,650.0,1.0,26.0,1,4000.0
8347,other,3,2000.0,3.0,207.0,3,10350.0
8348,other,2,1050.0,2.0,110.0,2,10476.190476190477
8350,other,3,2204.0,2.0,305.0,3,13838.47549909256
8356,other,3,1685.0,2.0,110.0,3,6528.189910979228
8358,other,3,1550.0,3.0,110.0,3,7096.774193548387
8359,other,1,500.0,1.0,20.0,1,4000.0
8361,other,3,3155.0,4.0,370.0,3,11727.41679873217
8362,other,3,1765.0,3.0,105.0,3,5949.008498583569
8363,other,2,1265.0,2.0,70.0,2,5533.596837944664
8364,other,2,1012.0,2.0,59.0,2,5830.0395256917
8365,other,3,2045.0,4.0,154.0,3,7530.562347188264
8367,other,6,2400.0,4.0,280.0,6,11666.666666666666
8368,other,1,581.91,2.0,25.0,1,4296.197006409926
8369,other,3,1158.0,2.0,85.0,3,7340.241796200346
8370,other,2,925.0,2.0,51.0,2,5513.513513513513
8371,other,2,1415.0,2.0,110.0,2,7773.851590106007
8374,other,4,4750.0,5.0,600.0,4,12631.578947368422
8375,other,3,1840.0,3.0,155.0,3,8423.91304347826
8376,other,2,1350.0,2.0,185.0,2,13703.703703703704
8377,other,2,824.0,2.0,60.0,2,7281.553398058252
8378,other,3,1340.0,2.0,100.0,3,7462.686567164179
8379,other,3,1620.0,2.0,110.0,3,6790.123456790124
8380,other,3,1533.0,3.0,115.0,3,7501.630789302022
8381,other,3,1560.0,3.0,85.0,3,5448.717948717948
8383,other,1,750.0,1.0,25.0,1,3333.3333333333335
8384,other,3,1375.0,2.0,85.0,3,6181.818181818182
8391,other,3,1500.0,3.0,88.0,3,5866.666666666667
8393,other,2,1140.0,2.0,76.0,2,6666.666666666667
8394,other,2,1198.0,2.0,84.0,2,7011.686143572621
8395,other,4,4000.0,4.0,520.0,4,13000.0
8397,other,2,1370.0,2.0,75.0,2,5474.4525547445255
8401,other,2,1000.0,1.0,55.0,2,5500.0
8402,other,2,1200.0,2.0,125.0,2,10416.666666666666
8406,other,1,1050.0,1.0,70.0,1,6666.666666666667
8407,other,3,1200.0,2.0,80.0,3,6666.666666666667
8415,other,1,400.0,1.0,14.0,1,3500.0
8417,other,5,1575.0,4.0,150.0,5,9523.809523809523
8419,other,4,4800.0,5.0,629.0,4,13104.166666666666
8420,other,2,1200.0,2.0,70.0,2,5833.333333333333
8422,other,2,1100.0,2.0,60.0,2,5454.545454545455
8424,other,2,1300.0,2.0,79.0,2,6076.923076923077
8426,other,4,3500.0,4.0,350.0,4,10000.0
8428,other,3,1000.0,2.0,110.0,3,11000.0
8435,other,3,2400.0,3.0,260.0,3,10833.333333333334
8436,other,3,1533.0,3.0,85.0,3,5544.683626875408
8439,other,2,1452.55,2.0,110.0,2,7572.889057175313
8440,other,3,2357.0,3.0,151.0,3,6406.448875689436
8441,other,2,1170.0,2.0,105.0,2,8974.358974358975
8442,other,3,1411.0,3.0,91.72,3,6500.3543586109145
8444,other,3,3095.0,3.0,375.0,3,12116.316639741519
8446,other,3,1100.0,3.0,78.0,3,7090.909090909091
8448,other,4,3600.0,4.0,365.0,4,10138.888888888889
8451,other,3,1945.0,3.0,120.0,3,6169.665809768638
8453,other,3,1650.0,3.0,165.0,3,10000.0
8454,other,3,1550.0,2.0,150.0,3,9677.41935483871
8456,other,3,1150.0,2.0,75.0,3,6521.739130434783
8457,other,3,1200.0,3.0,74.0,3,6166.666666666667
8458,other,3,1229.0,3.0,86.03,3,7000.0
8459,other,2,1030.0,2.0,61.0,2,5922.330097087379
8460,other,1,600.0,1.0,32.0,1,5333.333333333333
8461,other,2,1165.0,2.0,135.0,2,11587.982832618025
8464,other,4,3000.0,4.0,240.0,4,8000.0
8466,other,2,1315.0,2.0,90.0,2,6844.106463878327
8467,other,2,1210.0,2.0,72.0,2,5950.413223140496
8468,other,6,11338.0,9.0,1000.0,6,8819.897689186806
8470,other,4,30000.0,4.0,2100.0,4,7000.0
8472,other,2,1170.0,2.0,68.0,2,5811.965811965812
8473,other,2,1600.0,2.0,110.0,2,6875.0
8475,other,3,1370.0,2.0,75.0,3,5474.4525547445255
8477,other,3,1980.0,3.0,224.0,3,11313.131313131313
8479,other,3,1700.0,3.0,97.0,3,5705.882352941177
8480,other,3,1900.0,3.0,160.0,3,8421.052631578947
8482,other,2,1100.0,2.0,75.0,2,6818.181818181818
8483,other,3,1929.0,3.0,115.0,3,5961.638154484189
8484,other,4,3161.0,4.0,214.0,4,6770.00949066751
8486,other,3,3515.0,3.0,420.0,3,11948.790896159317
8488,other,2,1100.0,2.0,70.0,2,6363.636363636364
8492,other,1,700.0,1.0,41.0,1,5857.142857142857
8497,other,3,3000.0,3.0,250.0,3,8333.333333333334
8498,other,2,1100.0,2.0,61.0,2,5545.454545454545
8499,other,1,1260.0,1.0,41.0,1,3253.968253968254
8500,other,1,1500.0,1.0,37.5,1,2500.0
8501,other,1,600.0,1.0,17.0,1,2833.3333333333335
8503,other,2,1165.0,2.0,75.0,2,6437.768240343347
8504,other,3,1272.0,4.0,75.0,3,5896.226415094339
8506,other,5,1600.0,5.0,140.0,5,8750.0
8508,other,3,1000.0,2.0,65.0,3,6500.0
8510,other,3,2400.0,4.0,325.0,3,13541.666666666666
8512,other,2,1463.0,1.0,142.0,2,9706.083390293916
8514,other,3,2401.0,3.0,185.0,3,7705.12286547272
8515,other,3,1875.0,2.0,235.0,3,12533.333333333334
8517,other,1,890.0,1.0,75.0,1,8426.966292134832
8520,other,3,2400.0,3.0,290.0,3,12083.333333333334
8522,other,3,1690.0,3.0,100.0,3,5917.15976331361
8525,other,2,1350.0,2.0,90.0,2,6666.666666666667
8526,other,3,1460.0,3.0,88.0,3,6027.397260273972
8527,other,3,1685.0,3.0,95.0,3,5637.982195845697
8528,other,1,800.0,1.0,52.0,1,6500.0
8529,other,4,4000.0,5.0,280.0,4,7000.0
8531,other,2,792.0,2.0,70.0,2,8838.38383838384
8534,other,5,2400.0,5.0,235.0,5,9791.666666666666
8537,other,1,461.82,1.0,31.7,1,6864.146204148803
8538,other,3,1500.0,2.0,85.0,3,5666.666666666667
8541,other,2,1260.0,2.0,75.0,2,5952.380952380952
8543,other,10,12000.0,12.0,525.0,10,4375.0
8545,other,3,2820.0,3.0,285.0,3,10106.382978723404
8546,other,3,1950.0,3.0,130.0,3,6666.666666666667
8548,other,3,1350.0,2.0,140.0,3,10370.37037037037
8549,other,4,4051.0,4.0,345.0,4,8516.415699827203
8550,other,3,2100.0,3.0,170.0,3,8095.238095238095
8551,other,3,1991.0,3.0,160.0,3,8036.162732295329
8553,other,3,1200.0,3.0,66.0,3,5500.0
8555,other,4,3000.0,4.0,342.0,4,11400.0
8556,other,6,2400.0,6.0,245.0,6,10208.333333333334
8558,other,2,1375.0,2.0,105.0,2,7636.363636363636
8559,other,3,1693.0,3.0,108.0,3,6379.208505611341
8566,other,3,1150.0,2.0,77.5,3,6739.130434782609
8570,other,2,1058.0,2.0,60.0,2,5671.077504725898
8571,other,1,900.0,1.0,30.0,1,3333.3333333333335
8572,other,3,1672.0,3.0,150.0,3,8971.291866028709
8575,other,3,1250.0,3.0,139.0,3,11120.0
8576,other,2,1468.0,3.0,130.0,2,8855.58583106267
8580,other,3,1480.0,2.0,145.0,3,9797.297297297297
8583,other,3,2280.0,3.0,285.0,3,12500.0
8584,other,3,2000.0,3.0,200.0,3,10000.0
8587,other,3,1080.0,2.0,75.0,3,6944.444444444444
8588,other,3,2400.0,2.0,150.0,3,6250.0
8590,other,2,1125.0,2.0,75.0,2,6666.666666666667
8591,other,3,1596.0,3.0,95.0,3,5952.380952380952
8592,other,3,1639.0,3.0,123.0,3,7504.5759609518
8594,other,3,1740.0,3.0,199.0,3,11436.781609195403
8595,other,3,1372.0,2.0,90.0,3,6559.766763848396
8597,other,5,6200.0,5.0,720.0,5,11612.90322580645
8600,other,2,925.0,2.0,63.0,2,6810.810810810811
8601,other,4,1200.0,3.0,95.0,4,7916.666666666667
8602,other,2,1200.0,2.0,79.0,2,6583.333333333333
8603,other,3,2500.0,3.0,270.0,3,10800.0
8604,other,4,1584.0,3.0,145.0,4,9154.040404040405
8605,other,3,1570.0,3.0,115.0,3,7324.84076433121
8606,other,3,3000.0,3.0,400.0,3,13333.333333333334
8610,other,3,1750.0,3.0,180.0,3,10285.714285714286
8611,other,2,1500.0,1.0,160.0,2,10666.666666666666
8612,other,6,2100.0,6.0,275.0,6,13095.238095238095
8614,other,1,705.0,1.0,36.5,1,5177.304964539007
8615,other,3,1340.0,3.0,77.0,3,5746.268656716418
8619,other,1,1260.0,1.0,41.0,1,3253.968253968254
8620,other,2,1200.0,2.0,125.0,2,10416.666666666666
8621,other,4,1270.0,2.0,175.0,4,13779.527559055117
8622,other,3,1200.0,3.0,130.0,3,10833.333333333334
8623,other,4,3595.0,6.0,360.0,4,10013.908205841446
8625,other,4,3100.0,5.0,385.0,4,12419.354838709678
8627,other,4,1200.0,4.0,150.0,4,12500.0
8628,other,3,3259.0,3.0,270.0,3,8284.749923289353
8631,other,1,596.0,1.0,42.0,1,7046.979865771812
8632,other,16,10000.0,16.0,550.0,16,5500.0
8633,other,4,1200.0,4.0,110.0,4,9166.666666666666
8634,other,3,1910.0,3.0,190.0,3,9947.643979057591
8637,other,3,1750.0,3.0,149.0,3,8514.285714285714
8639,other,2,985.0,2.0,63.0,2,6395.9390862944165
8640,other,2,1300.0,2.0,129.0,2,9923.076923076924
8641,other,3,1490.0,2.0,88.0,3,5906.040268456376
8645,other,1,650.0,1.0,30.0,1,4615.384615384615
8646,other,3,1500.0,2.0,89.99,3,5999.333333333333
8647,other,4,1350.0,4.0,145.0,4,10740.74074074074
8648,other,1,910.0,1.0,42.0,1,4615.384615384615
8651,other,1,532.0,1.0,22.49,1,4227.443609022556
8652,other,3,1060.0,3.0,62.0,3,5849.056603773585
8654,other,2,1550.0,2.0,160.0,2,10322.58064516129
8658,other,2,1000.0,2.0,80.0,2,8000.0
8660,other,3,1500.0,2.0,97.0,3,6466.666666666667
8661,other,3,1865.0,4.0,140.0,3,7506.702412868633
8663,other,4,3500.0,4.0,245.0,4,7000.0
8667,other,3,1320.0,2.0,73.0,3,5530.30303030303
8668,other,6,2150.0,6.0,205.0,6,9534.883720930233
8671,other,2,675.0,3.0,52.0,2,7703.7037037037035
8672,other,3,1801.0,3.0,139.0,3,7717.9344808439755
8674,other,4,2990.0,4.0,324.0,4,10836.120401337792
8675,other,2,2400.0,2.0,160.0,2,6666.666666666667
8677,other,2,1150.0,2.0,75.0,2,6521.739130434783
8678,other,3,1200.0,3.0,165.0,3,13750.0
8685,other,3,1390.0,2.0,80.0,3,5755.395683453237
8686,other,3,1550.0,2.0,90.0,3,5806.451612903225
8689,other,4,1500.0,4.0,110.0,4,7333.333333333333
8691,other,3,1839.0,3.0,165.0,3,8972.26753670473
8693,other,2,900.0,2.0,70.0,2,7777.777777777777
8695,other,3,1500.0,3.0,149.0,3,9933.333333333334
8698,other,1,750.0,2.0,50.0,1,6666.666666666667
8699,other,2,600.0,3.0,75.0,2,12500.0
8700,other,3,1605.0,2.0,85.0,3,5295.95015576324
8703,other,1,1500.0,1.0,19.5,1,1300.0
8705,other,2,1200.0,2.0,70.0,2,5833.333333333333
8706,other,2,1200.0,2.0,160.0,2,13333.333333333334
8707,other,3,1904.0,3.0,155.0,3,8140.756302521008
8708,other,3,2770.0,4.0,315.0,3,11371.841155234657
8709,other,1,813.0,1.0,39.0,1,4797.047970479704
8712,other,3,1630.0,2.0,97.78,3,5998.773006134969
8714,other,4,2425.0,4.0,173.0,4,7134.020618556701
8718,other,2,1280.0,2.0,75.0,2,5859.375
8719,other,1,735.0,1.0,75.0,1,10204.081632653062
8720,other,1,500.0,1.0,24.0,1,4800.0
8722,other,3,1200.0,4.0,145.0,3,12083.333333333334
8723,other,2,1200.0,2.0,100.0,2,8333.333333333334
8724,other,3,1200.0,3.0,160.0,3,13333.333333333334
8725,other,3,1265.0,2.0,82.0,3,6482.213438735178
8728,other,3,1850.0,3.0,98.0,3,5297.2972972972975
8729,other,4,2360.0,4.0,150.0,4,6355.932203389831
8730,other,2,1030.0,2.0,77.25,2,7500.0
8732,other,3,2000.0,3.0,160.0,3,8000.0
8733,other,3,1575.0,3.0,93.0,3,5904.761904761905
8734,other,3,1300.0,2.0,70.0,3,5384.615384615385
8736,other,2,1380.0,2.0,75.0,2,5434.782608695652
8741,other,3,3100.0,3.0,250.0,3,8064.5161290322585
8742,other,2,1190.0,2.0,100.0,2,8403.361344537816
8743,other,3,1827.0,3.0,100.0,3,5473.453749315819
8744,other,3,1500.0,3.0,95.0,3,6333.333333333333
8745,other,2,1180.0,2.0,63.0,2,5338.983050847458
8750,other,3,1645.0,3.0,95.0,3,5775.075987841945
8751,other,4,1200.0,4.0,140.0,4,11666.666666666666
8754,other,2,1097.0,2.0,65.0,2,5925.2506836827715
8755,other,4,1600.0,3.0,165.0,4,10312.5
8757,other,2,900.0,2.0,110.0,2,12222.222222222223
8758,other,2,1200.0,2.0,125.0,2,10416.666666666666
8759,other,2,1355.0,2.0,75.0,2,5535.055350553505
8761,other,4,7500.0,4.0,900.0,4,12000.0
8764,other,4,4104.0,4.0,360.0,4,8771.929824561403
8767,other,2,2080.0,2.0,150.0,2,7211.538461538462
8768,other,2,1505.0,2.0,90.0,2,5980.066445182724
8769,other,3,1200.0,3.0,95.75,3,7979.166666666667
8770,other,3,1810.0,4.0,148.0,3,8176.795580110497
8772,other,3,1530.0,2.0,97.0,3,6339.869281045751
8777,other,3,1500.0,2.0,130.0,3,8666.666666666666
8781,other,2,1400.0,2.0,80.0,2,5714.285714285715
8782,other,3,1533.0,3.0,150.0,3,9784.735812133073
8784,other,4,3730.0,6.0,450.0,4,12064.343163538873
8785,other,2,745.0,2.0,50.0,2,6711.4093959731545
8787,other,2,1355.0,2.0,95.0,2,7011.070110701107
8788,other,1,833.0,1.0,49.0,1,5882.35294117647
8790,other,4,3000.0,5.0,270.0,4,9000.0
8791,other,2,1220.0,2.0,68.0,2,5573.770491803279
8792,other,4,3811.0,3.0,475.0,4,12463.920230910522
8793,other,3,1545.0,3.0,85.0,3,5501.6181229773465
8795,other,2,1350.0,2.0,110.0,2,8148.148148148148
8797,other,3,1200.0,2.0,68.0,3,5666.666666666667
8799,other,5,2000.0,4.0,180.0,5,9000.0
8803,other,4,1280.0,4.0,115.0,4,8984.375
8804,other,3,1200.0,3.0,85.0,3,7083.333333333333
8806,other,3,1655.0,3.0,155.0,3,9365.558912386707
8807,other,2,1150.0,2.0,74.0,2,6434.782608695652
8809,other,3,1200.0,2.0,108.0,3,9000.0
8810,other,2,1200.0,2.0,75.0,2,6250.0
8815,other,2,1500.0,2.0,203.0,2,13533.333333333334
8818,other,9,4500.0,9.0,500.0,9,11111.111111111111
8821,other,3,1550.0,3.0,160.0,3,10322.58064516129
8824,other,3,1758.0,3.0,95.0,3,5403.86803185438
8825,other,4,3179.0,5.0,351.0,4,11041.207927021076
8827,other,2,1200.0,3.0,85.0,2,7083.333333333333
8829,other,3,1800.0,3.0,140.0,3,7777.777777777777
8832,other,4,3900.0,4.0,333.0,4,8538.461538461539
8833,other,3,2400.0,4.0,200.0,3,8333.333333333334
8834,other,3,1645.0,3.0,87.5,3,5319.148936170212
8836,other,3,2600.0,3.0,140.0,3,5384.615384615385
8837,other,2,950.0,2.0,60.0,2,6315.789473684211
8843,other,3,1900.0,3.0,205.0,3,10789.473684210527
8845,other,3,1402.0,2.0,85.0,3,6062.767475035664
8847,other,3,2100.0,3.0,240.0,3,11428.57142857143
8851,other,3,1200.0,3.0,140.0,3,11666.666666666666
8852,other,2,814.0,2.0,55.0,2,6756.756756756757
8855,other,3,1590.0,3.0,120.0,3,7547.169811320755
8856,other,4,3754.0,6.0,430.0,4,11454.448588172616
8859,other,3,1450.0,2.0,89.6,3,6179.310344827586
8861,other,2,1340.0,2.0,77.0,2,5746.268656716418
8864,other,3,1665.0,3.0,105.0,3,6306.306306306306
8866,other,4,2300.0,4.0,200.0,4,8695.652173913044
8867,other,2,1210.0,2.0,76.0,2,6280.99173553719
